Name,Date of Birth,Gender,Date of Death,Movie Title,Year
Kat Dennings,"June 13, 1986",Unknown,N/A,Suburban Gothic,2014
Kat Dennings,"June 13, 1986",Unknown,N/A,Hollywood Adventures,2015
Kat Dennings,"June 13, 1986",Unknown,N/A,Friendsgiving,2020
Kat Dennings,"June 13, 1986",Unknown,N/A,Thor: Love and Thunder,2022
Kat Dennings,"June 13, 1986",Unknown,N/A,Sex and the City,2000
Kat Dennings,"June 13, 1986",Unknown,N/A,The Scream Team,2002
Kat Dennings,"June 13, 1986",Unknown,N/A,Without a Trace,2003
Kat Dennings,"June 13, 1986",Unknown,N/A,Less than Perfect,2003
Kat Dennings,"June 13, 1986",Unknown,N/A,CSI: Crime Scene Investigation,2004
Kat Dennings,"June 13, 1986",Unknown,N/A,Clubhouse,2005
Kat Dennings,"June 13, 1986",Unknown,N/A,CSI: NY,2005
Kat Dennings,"June 13, 1986",Unknown,N/A,American Dad!,2009
Kat Dennings,"June 13, 1986",Unknown,N/A,American Dad!,2010
Kat Dennings,"June 13, 1986",Unknown,N/A,Robot Chicken,2012
Kat Dennings,"June 13, 1986",Unknown,N/A,40th People's Choice Awards,2014
Kat Dennings,"June 13, 1986",Unknown,N/A,Sesame Street,2014
Kat Dennings,"June 13, 1986",Unknown,N/A,The Newsroom,2014
Kat Dennings,"June 13, 1986",Unknown,N/A,RuPaul's Drag Race,2015
Kat Dennings,"June 13, 1986",Unknown,N/A,The Simpsons,2017
Kat Dennings,"June 13, 1986",Unknown,N/A,Dallas & Robo,2018
Kat Dennings,"June 13, 1986",Unknown,N/A,WandaVision,2021
Kat Dennings,"June 13, 1986",Unknown,N/A,Marvel Studios: Assembled,2021
Kat Dennings,"June 13, 1986",Unknown,N/A,"""40 Dogs""[62]",2010
Kat Dennings,"June 13, 1986",Unknown,N/A,"""Get the Girl Back""",2013
Kat Dennings,"June 13, 1986",Unknown,N/A,"""Everybody Sins""",2021
Kat Dennings,"June 13, 1986",Unknown,N/A,The Sandman,2020
Kat Dennings,"June 13, 1986",Unknown,N/A,Satellite Award,2008
Kat Dennings,"June 13, 1986",Unknown,N/A,MTV Movie Award,2009
Kat Dennings,"June 13, 1986",Unknown,N/A,Crystal Reel Awards,2012
Kat Dennings,"June 13, 1986",Unknown,N/A,People's Choice Award,2014
Kat Dennings,"June 13, 1986",Unknown,N/A,Hollywood Critics Association TV Awards[63],2021
Kat Dennings,"June 13, 1986",Unknown,N/A,"Best Actress in a Streaming Series, Comedy",2022
Clark Gregg,"April 2, 1962",Unknown,N/A,Things Change,1988
Clark Gregg,"April 2, 1962",Unknown,N/A,Fat Man and Little Boy,1989
Clark Gregg,"April 2, 1962",Unknown,N/A,Lana in Love,1991
Clark Gregg,"April 2, 1962",Unknown,N/A,Ride Me,1994
Clark Gregg,"April 2, 1962",Unknown,N/A,The Usual Suspects,1995
Clark Gregg,"April 2, 1962",Unknown,N/A,The Spanish Prisoner,1997
Clark Gregg,"April 2, 1962",Unknown,N/A,The Adventures of Sebastian Cole,1998
Clark Gregg,"April 2, 1962",Unknown,N/A,Magnolia,1999
Clark Gregg,"April 2, 1962",Unknown,N/A,State and Main,2000
Clark Gregg,"April 2, 1962",Unknown,N/A,A.I. Artificial Intelligence,2001
Clark Gregg,"April 2, 1962",Unknown,N/A,One Hour Photo,2002
Clark Gregg,"April 2, 1962",Unknown,N/A,Northfork,2003
Clark Gregg,"April 2, 1962",Unknown,N/A,Spartan,2004
Clark Gregg,"April 2, 1962",Unknown,N/A,When a Stranger Calls,2006
Clark Gregg,"April 2, 1962",Unknown,N/A,In the Land of Women,2007
Clark Gregg,"April 2, 1962",Unknown,N/A,Choke,2008
Clark Gregg,"April 2, 1962",Unknown,N/A,500 Days of Summer,2009
Clark Gregg,"April 2, 1962",Unknown,N/A,Iron Man 2,2010
Clark Gregg,"April 2, 1962",Unknown,N/A,Thor,2011
Clark Gregg,"April 2, 1962",Unknown,N/A,The Avengers,2012
Clark Gregg,"April 2, 1962",Unknown,N/A,The To Do List,2013
Clark Gregg,"April 2, 1962",Unknown,N/A,Very Good Girls,2014
Clark Gregg,"April 2, 1962",Unknown,N/A,Thrilling Adventure Hour Live,2015
Clark Gregg,"April 2, 1962",Unknown,N/A,Live by Night,2016
Clark Gregg,"April 2, 1962",Unknown,N/A,Spinning Man,2018
Clark Gregg,"April 2, 1962",Unknown,N/A,Captain Marvel,2019
Clark Gregg,"April 2, 1962",Unknown,N/A,Run Sweetheart Run,2020
Clark Gregg,"April 2, 1962",Unknown,N/A,Moxie,2021
Clark Gregg,"April 2, 1962",Unknown,N/A,The Anthrax Attacks: In the Shadow of 9/11,2022
Clark Gregg,"April 2, 1962",Unknown,N/A,Thelma,2024
Clark Gregg,"April 2, 1962",Unknown,N/A,Lip Service,1988
Clark Gregg,"April 2, 1962",Unknown,N/A,Law & Order,1991
Clark Gregg,"April 2, 1962",Unknown,N/A,The Young Indiana Jones Chronicles,1993
Clark Gregg,"April 2, 1962",Unknown,N/A,The George Carlin Show,1994
Clark Gregg,"April 2, 1962",Unknown,N/A,Tyson,1995
Clark Gregg,"April 2, 1962",Unknown,N/A,Touched by an Angel,1996
Clark Gregg,"April 2, 1962",Unknown,N/A,Sports Night,2000
Clark Gregg,"April 2, 1962",Unknown,N/A,My Sister's Keeper,2002
Clark Gregg,"April 2, 1962",Unknown,N/A,Will & Grace,2003
Clark Gregg,"April 2, 1962",Unknown,N/A,The Shield,2004
Clark Gregg,"April 2, 1962",Unknown,N/A,CSI: NY,2005
Clark Gregg,"April 2, 1962",Unknown,N/A,The Road to Christmas,2006
Clark Gregg,"April 2, 1962",Unknown,N/A,Comedy Bang! Bang!,2013
Clark Gregg,"April 2, 1962",Unknown,N/A,Agents of S.H.I.E.L.D.: Double Agent,2015
Clark Gregg,"April 2, 1962",Unknown,N/A,Lip Sync Battle,2016
Clark Gregg,"April 2, 1962",Unknown,N/A,SMILF,2019
Clark Gregg,"April 2, 1962",Unknown,N/A,The Conners,2020
Clark Gregg,"April 2, 1962",Unknown,N/A,What If...?,2021
Clark Gregg,"April 2, 1962",Unknown,N/A,Criminal Minds: Evolution,2024
Clark Gregg,"April 2, 1962",Unknown,N/A,Lego Marvel Super Heroes,2013
Clark Gregg,"April 2, 1962",Unknown,N/A,Lego Marvel's Avengers,2016
Clark Gregg,"April 2, 1962",Unknown,N/A,Film Independent Spirit Award,2000
Clark Gregg,"April 2, 1962",Unknown,N/A,Online Film Critics Society Award,2001
Clark Gregg,"April 2, 1962",Unknown,N/A,Women's Image Network Award,2006
Clark Gregg,"April 2, 1962",Unknown,N/A,Sundance Film Festival Award,2008
Clark Gregg,"April 2, 1962",Unknown,N/A,Saturn Award,2013
Ming-Na Wen,"November 20, 1963",Unknown,N/A,One Night Stand,1997
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Not Black or White,2000
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Final Fantasy: The Spirits Within,2001
Ming-Na Wen,"November 20, 1963",Unknown,N/A,A Ribbon of Dreams,2002
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Mulan II,2004
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Prom Night,2008
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Push,2009
Ming-Na Wen,"November 20, 1963",Unknown,N/A,BoyBand,2010
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Super Cyclone,2012
Ming-Na Wen,"November 20, 1963",Unknown,N/A,April Rain,2014
Ming-Na Wen,"November 20, 1963",Unknown,N/A,The Darkness,2016
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Swimming,2019
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Mulan,2020
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Glitter & Doom,2023
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Karate Kid,2025
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Mister Rogers' Neighborhood,1985
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Another World,1987
Ming-Na Wen,"November 20, 1963",Unknown,N/A,All-American Girl,1994
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Happily Ever After: Fairy Tales for Every Child,1997
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Hollywood Squares,2002
Ming-Na Wen,"November 20, 1963",Unknown,N/A,The Bronx Bunny Show,2003
Ming-Na Wen,"November 20, 1963",Unknown,N/A,World Poker Tour,2004
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Inconceivable,2005
Ming-Na Wen,"November 20, 1963",Unknown,N/A,George Lopez,2006
Ming-Na Wen,"November 20, 1963",Unknown,N/A,American Masters,2007
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Private Practice,2008
Ming-Na Wen,"November 20, 1963",Unknown,N/A,"Ni Hao, Kai-Lan",2009
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Celebrity Ghost Stories,2011
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Adventure Time,2012
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Nashville,2013
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Hollywood Game Night,2015
Ming-Na Wen,"November 20, 1963",Unknown,N/A,We Bare Bears,2017
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Iron Chef America,2018
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Marvel Rising,2019
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Awkwafina Is Nora from Queens,2020
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Yasuke,2021
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Young Sheldon,2022
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Gremlins: Secrets of the Mogwai,2023
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Parallel Man: Infinite Pursuit,2015
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Agents of S.H.I.E.L.D.: Academy,2016
Ming-Na Wen,"November 20, 1963",Unknown,N/A,50 States of Fright,2020
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Street Fighter: The Movie,1995
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Disney's Story Studio: Mulan,1999
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Kingdom Hearts II,2006
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Disney Infinity 3.0,2015
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Lego Marvel's Avengers,2016
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Disney Speedstorm,2023
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Disney Dreamlight Valley,2024
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Annie Award,1998
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Online Film & Television Association Award,1999
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Screen Actors Guild Award,2001
Ming-Na Wen,"November 20, 1963",Unknown,N/A,People's Choice Award,2014
Ming-Na Wen,"November 20, 1963",Unknown,N/A,TVLine's Performer of the Week,2015
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Nickelodeon Kids' Choice Awards,2016
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Disney Legend,2019
Ming-Na Wen,"November 20, 1963",Unknown,N/A,1st Hollywood Critics Association TV Award,2021
Ming-Na Wen,"November 20, 1963",Unknown,N/A,2nd Hollywood Critics Association TV Award,2022
Ming-Na Wen,"November 20, 1963",Unknown,N/A,Carnegie Mellon University Alumni Award,2023
Benedict Wong,3 July 1971,Unknown,N/A,Kiss Kiss (Bang Bang),2000
Benedict Wong,3 July 1971,Unknown,N/A,Wit,2001
Benedict Wong,3 July 1971,Unknown,N/A,Dirty Pretty Things,2002
Benedict Wong,3 July 1971,Unknown,N/A,Code 46,2003
Benedict Wong,3 July 1971,Unknown,N/A,On a Clear Day,2005
Benedict Wong,3 July 1971,Unknown,N/A,Sunshine,2007
Benedict Wong,3 July 1971,Unknown,N/A,Largo Winch,2008
Benedict Wong,3 July 1971,Unknown,N/A,Moon,2009
Benedict Wong,3 July 1971,Unknown,N/A,Shanghai,2010
Benedict Wong,3 July 1971,Unknown,N/A,The Lady,2011
Benedict Wong,3 July 1971,Unknown,N/A,Prometheus,2012
Benedict Wong,3 July 1971,Unknown,N/A,The Counselor,2013
Benedict Wong,3 July 1971,Unknown,N/A,Hummingbird,2013
Benedict Wong,3 July 1971,Unknown,N/A,The Martian,2015
Benedict Wong,3 July 1971,Unknown,N/A,Doctor Strange,2016
Benedict Wong,3 July 1971,Unknown,N/A,Annihilation,2018
Benedict Wong,3 July 1971,Unknown,N/A,Avengers: Endgame,2019
Benedict Wong,3 July 1971,Unknown,N/A,Nine Days,2020
Benedict Wong,3 July 1971,Unknown,N/A,Extinct,2021
Benedict Wong,3 July 1971,Unknown,N/A,Doctor Strange in the Multiverse of Madness,2022
Benedict Wong,3 July 1971,Unknown,N/A,The Magician's Elephant,2023
Benedict Wong,3 July 1971,Unknown,N/A,Weapons,2026
Benedict Wong,3 July 1971,Unknown,N/A,Screenplay,1992
Benedict Wong,3 July 1971,Unknown,N/A,Last of the Summer Wine,1993
Benedict Wong,3 July 1971,Unknown,N/A,The Chief,1994
Benedict Wong,3 July 1971,Unknown,N/A,Frank Stubbs Promotes,1994
Benedict Wong,3 July 1971,Unknown,N/A,Cardiac Arrest,1995
Benedict Wong,3 July 1971,Unknown,N/A,Hearts and Minds,1995
Benedict Wong,3 July 1971,Unknown,N/A,Pie in the Sky,1996
Benedict Wong,3 July 1971,Unknown,N/A,Cracker,1996
Benedict Wong,3 July 1971,Unknown,N/A,Supply & Demand,1997
Benedict Wong,3 July 1971,Unknown,N/A,The Bill,1997
Benedict Wong,3 July 1971,Unknown,N/A,Breakout,1997
Benedict Wong,3 July 1971,Unknown,N/A,TLC,2002
Benedict Wong,3 July 1971,Unknown,N/A,Look Around You,2002
Benedict Wong,3 July 1971,Unknown,N/A,State of Play,2003
Benedict Wong,3 July 1971,Unknown,N/A,Look Around You,2005
Benedict Wong,3 July 1971,Unknown,N/A,Eleventh Hour,2006
Benedict Wong,3 July 1971,Unknown,N/A,Frankenstein,2007
Benedict Wong,3 July 1971,Unknown,N/A,The Peter Serafinowicz Show,2008
Benedict Wong,3 July 1971,Unknown,N/A,Spirit Warriors,2010
Benedict Wong,3 July 1971,Unknown,N/A,The IT Crowd,2010
Benedict Wong,3 July 1971,Unknown,N/A,Spooks,2010
Benedict Wong,3 July 1971,Unknown,N/A,Covert Affairs,2011
Benedict Wong,3 July 1971,Unknown,N/A,The Wrong Mans,2013
Benedict Wong,3 July 1971,Unknown,N/A,Prey,2014
Benedict Wong,3 July 1971,Unknown,N/A,Black Mirror,2016
Benedict Wong,3 July 1971,Unknown,N/A,Philip K. Dick's Electric Dreams,2017
Benedict Wong,3 July 1971,Unknown,N/A,Deadly Class,2019
Benedict Wong,3 July 1971,Unknown,N/A,The Dark Crystal: Age of Resistance,2019
Benedict Wong,3 July 1971,Unknown,N/A,What If...?,2021
Benedict Wong,3 July 1971,Unknown,N/A,She-Hulk: Attorney at Law,2022
Benedict Wong,3 July 1971,Unknown,N/A,3 Body Problem,2024
Benedict Wong,3 July 1971,Unknown,N/A,Prey,2017
Benedict Wong,3 July 1971,Unknown,N/A,The Letter,1995
Benedict Wong,3 July 1971,Unknown,N/A,The Merchant of Venice,1998
Benedict Wong,3 July 1971,Unknown,N/A,Julius Caesar,1999
Benedict Wong,3 July 1971,Unknown,N/A,In Arabia We'd All Be Kings,2003
Benedict Wong,3 July 1971,Unknown,N/A,The Pillowman,2009
Benedict Wong,3 July 1971,Unknown,N/A,Hamlet,2012
Benedict Wong,3 July 1971,Unknown,N/A,Chimerica,2013
Benedict Wong,3 July 1971,Unknown,N/A,#aiww: The Arrest of Ai WeiWei,2013
Benedict Wong,3 July 1971,Unknown,N/A,British Independent Film Awards,2003
Benedict Wong,3 July 1971,Unknown,N/A,Behind the Voice Awards,2018
Benedict Wong,3 July 1971,Unknown,N/A,Independent Spirit Awards,2021
Benedict Wong,3 July 1971,Unknown,N/A,Gold List,2022
Tilda Swinton,5 November 1960,Unknown,N/A,Caravaggio,1986
Tilda Swinton,5 November 1960,Unknown,N/A,Aria,1987
Tilda Swinton,5 November 1960,Unknown,N/A,Das andere Ende der Welt,1988
Tilda Swinton,5 November 1960,Unknown,N/A,Play Me Something,1989
Tilda Swinton,5 November 1960,Unknown,N/A,The Garden,1990
Tilda Swinton,5 November 1960,Unknown,N/A,Edward II,1991
Tilda Swinton,5 November 1960,Unknown,N/A,Man To Man,1992
Tilda Swinton,5 November 1960,Unknown,N/A,Blue,1993
Tilda Swinton,5 November 1960,Unknown,N/A,Remembrance of Things Fast:  True Stories Visual Lies,1994
Tilda Swinton,5 November 1960,Unknown,N/A,Female Perversions,1996
Tilda Swinton,5 November 1960,Unknown,N/A,Conceiving Ada,1997
Tilda Swinton,5 November 1960,Unknown,N/A,Love Is the Devil: Study for a Portrait of Francis Bacon,1998
Tilda Swinton,5 November 1960,Unknown,N/A,The Protagonists,1999
Tilda Swinton,5 November 1960,Unknown,N/A,The Beach,2000
Tilda Swinton,5 November 1960,Unknown,N/A,The Deep End,2001
Tilda Swinton,5 November 1960,Unknown,N/A,Adaptation,2002
Tilda Swinton,5 November 1960,Unknown,N/A,The Statement,2003
Tilda Swinton,5 November 1960,Unknown,N/A,Absent Presence,2005
Tilda Swinton,5 November 1960,Unknown,N/A,Stephanie Daley,2006
Tilda Swinton,5 November 1960,Unknown,N/A,Faceless[1],2007
Tilda Swinton,5 November 1960,Unknown,N/A,Burn After Reading,2008
Tilda Swinton,5 November 1960,Unknown,N/A,I Am Love,2009
Tilda Swinton,5 November 1960,Unknown,N/A,The Chronicles of Narnia:  The Voyage of the Dawn Treader,2010
Tilda Swinton,5 November 1960,Unknown,N/A,Genevieve Goes Boating,2011
Tilda Swinton,5 November 1960,Unknown,N/A,Moonrise Kingdom,2012
Tilda Swinton,5 November 1960,Unknown,N/A,Only Lovers Left Alive,2013
Tilda Swinton,5 November 1960,Unknown,N/A,The Grand Budapest Hotel,2014
Tilda Swinton,5 November 1960,Unknown,N/A,A Bigger Splash[7],2015
Tilda Swinton,5 November 1960,Unknown,N/A,Doctor Strange,2016
Tilda Swinton,5 November 1960,Unknown,N/A,Letters from Baghdad,2017
Tilda Swinton,5 November 1960,Unknown,N/A,Isle of Dogs,2018
Tilda Swinton,5 November 1960,Unknown,N/A,Avengers: Endgame,2019
Tilda Swinton,5 November 1960,Unknown,N/A,Last and First Men,2020
Tilda Swinton,5 November 1960,Unknown,N/A,The Souvenir Part II,2021
Tilda Swinton,5 November 1960,Unknown,N/A,Three Thousand Years of Longing,2022
Tilda Swinton,5 November 1960,Unknown,N/A,Problemista,2023
Tilda Swinton,5 November 1960,Unknown,N/A,A Sudden Glimpse to Deeper Things,2024
Tilda Swinton,5 November 1960,Unknown,N/A,The Ballad of a Small Player †,TBA
Tilda Swinton,5 November 1960,Unknown,N/A,"Zastrozzi, A Romance",1986
Tilda Swinton,5 November 1960,Unknown,N/A,Your Cheatin' Heart,1990
Tilda Swinton,5 November 1960,Unknown,N/A,Screenplay,1992
Tilda Swinton,5 November 1960,Unknown,N/A,Visions of Heaven and Hell,1994
Tilda Swinton,5 November 1960,Unknown,N/A,The Somme,2005
Tilda Swinton,5 November 1960,Unknown,N/A,Galápagos,2006
Tilda Swinton,5 November 1960,Unknown,N/A,Getting On,2012
Tilda Swinton,5 November 1960,Unknown,N/A,When Björk Met Attenborough,2013
Tilda Swinton,5 November 1960,Unknown,N/A,What We Do in the Shadows,2019
Tilda Swinton,5 November 1960,Unknown,N/A,What If...?,2021
Tilda Swinton,5 November 1960,Unknown,N/A,The Boys,2024
Tilda Swinton,5 November 1960,Unknown,N/A,Constantine,2005
Tilda Swinton,5 November 1960,Unknown,N/A,The Box,1996
Tilda Swinton,5 November 1960,Unknown,N/A,"""The Stars (Are Out Tonight)""",2013
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Black and White,1999
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Hardball,2001
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Blackout,2007
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Pastor Brown,2009
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Red Tails,2012
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Fruitvale Station,2013
Michael B. Jordan,"February 9, 1987",Unknown,N/A,That Awkward Moment,2014
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Fantastic Four,2015
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Against The Wall,2016
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Black Panther,2018
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Just Mercy,2019
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Without Remorse,2021
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Legends of the Lane,2022
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Creed III,2023
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Untitled Ryan Coogler film,2025
Michael B. Jordan,"February 9, 1987",Unknown,N/A,The Sopranos,1999
Michael B. Jordan,"February 9, 1987",Unknown,N/A,The Wire,2002
Michael B. Jordan,"February 9, 1987",Unknown,N/A,CSI: Crime Scene Investigation,2006
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Cold Case,2007
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Burn Notice,2009
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Law & Order: Criminal Intent,2010
Michael B. Jordan,"February 9, 1987",Unknown,N/A,House,2012
Michael B. Jordan,"February 9, 1987",Unknown,N/A,The Boondocks,2014
Michael B. Jordan,"February 9, 1987",Unknown,N/A,"Love, Death & Robots",2021
Michael B. Jordan,"February 9, 1987",Unknown,N/A,America the Beautiful,2022
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Saturday Night Live,2023
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Gears of War 3,2011
Michael B. Jordan,"February 9, 1987",Unknown,N/A,NBA 2K17,2016
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Wilson's Heart,2017
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Creed: Rise to Glory,2018
Michael B. Jordan,"February 9, 1987",Unknown,N/A,"""Did You Wrong""",2008
Michael B. Jordan,"February 9, 1987",Unknown,N/A,"""Family Feud""",2017
Michael B. Jordan,"February 9, 1987",Unknown,N/A,"""Whoa""",2019
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Soap Opera Digest Award,2005
Michael B. Jordan,"February 9, 1987",Unknown,N/A,NAACP Image Award,2006
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Nominated,2007
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Outstanding Literary Work – Debut Author,2008
Michael B. Jordan,"February 9, 1987",Unknown,N/A,EWwy Awards,2011
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Detroit Film Critics Society,2013
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Independent Spirit Awards,2014
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Golden Raspberry Awards,2015
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Teen Choice Awards,2016
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Primetime Emmy Awards,2018
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Alliance of Women Film Journalists,2019
Michael B. Jordan,"February 9, 1987",Unknown,N/A,NAACP Image Awards,2020
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Children's and Family Emmy Awards,2022
Michael B. Jordan,"February 9, 1987",Unknown,N/A,MTV Movie & TV Awards,2023
Michael B. Jordan,"February 9, 1987",Unknown,N/A,Black Reel Awards,2024
Florence Pugh,3 January 1996,Unknown,N/A,The Falling,2014
Florence Pugh,3 January 1996,Unknown,N/A,Paradise Lost?,2015
Florence Pugh,3 January 1996,Unknown,N/A,Lady Macbeth,2016
Florence Pugh,3 January 1996,Unknown,N/A,The Commuter,2018
Florence Pugh,3 January 1996,Unknown,N/A,Fighting with My Family,2019
Florence Pugh,3 January 1996,Unknown,N/A,Father of the Bride Part 3(ish),2020
Florence Pugh,3 January 1996,Unknown,N/A,Black Widow,2021
Florence Pugh,3 January 1996,Unknown,N/A,Don't Worry Darling,2022
Florence Pugh,3 January 1996,Unknown,N/A,A Good Person,2023
Florence Pugh,3 January 1996,Unknown,N/A,Dune: Part Two,2024
Florence Pugh,3 January 1996,Unknown,N/A,Thunderbolts* †,2025
Florence Pugh,3 January 1996,Unknown,N/A,Studio City,2015
Florence Pugh,3 January 1996,Unknown,N/A,Marcella,2016
Florence Pugh,3 January 1996,Unknown,N/A,King Lear,2018
Florence Pugh,3 January 1996,Unknown,N/A,Acting for a Cause,2020
Florence Pugh,3 January 1996,Unknown,N/A,Running Wild with Bear Grylls,2022
Florence Pugh,3 January 1996,Unknown,N/A,Human Resources,2023
Florence Pugh,3 January 1996,Unknown,N/A,"""Midnight ft. Florence Pugh""",2023
Florence Pugh,3 January 1996,Unknown,N/A,"""Never Need Me""",2024
Florence Pugh,3 January 1996,Unknown,N/A,"""Midnight""(Toby Sebastian featuring Florence Pugh)[77]",2021
Florence Pugh,3 January 1996,Unknown,N/A,"""The Best Part""",2023
Josh Brolin,"February 12, 1968",Unknown,N/A,The Goonies,1985
Josh Brolin,"February 12, 1968",Unknown,N/A,Thrashin',1986
Josh Brolin,"February 12, 1968",Unknown,N/A,Finish Line,1989
Josh Brolin,"February 12, 1968",Unknown,N/A,The Road Killers,1994
Josh Brolin,"February 12, 1968",Unknown,N/A,Bed of Roses,1996
Josh Brolin,"February 12, 1968",Unknown,N/A,Mimic,1997
Josh Brolin,"February 12, 1968",Unknown,N/A,The Mod Squad,1999
Josh Brolin,"February 12, 1968",Unknown,N/A,Hollow Man,2000
Josh Brolin,"February 12, 1968",Unknown,N/A,Coastlines,2002
Josh Brolin,"February 12, 1968",Unknown,N/A,"Milwaukee, Minnesota",2003
Josh Brolin,"February 12, 1968",Unknown,N/A,Melinda and Melinda,2004
Josh Brolin,"February 12, 1968",Unknown,N/A,Into the Blue,2005
Josh Brolin,"February 12, 1968",Unknown,N/A,The Dead Girl,2006
Josh Brolin,"February 12, 1968",Unknown,N/A,Grindhouse,2007
Josh Brolin,"February 12, 1968",Unknown,N/A,W.,2008
Josh Brolin,"February 12, 1968",Unknown,N/A,Women in Trouble,2009
Josh Brolin,"February 12, 1968",Unknown,N/A,Jonah Hex,2010
Josh Brolin,"February 12, 1968",Unknown,N/A,Men in Black 3,2012
Josh Brolin,"February 12, 1968",Unknown,N/A,Gangster Squad,2013
Josh Brolin,"February 12, 1968",Unknown,N/A,Guardians of the Galaxy,2014
Josh Brolin,"February 12, 1968",Unknown,N/A,Avengers: Age of Ultron,2015
Josh Brolin,"February 12, 1968",Unknown,N/A,"Hail, Caesar!",2016
Josh Brolin,"February 12, 1968",Unknown,N/A,Suburbicon,2017
Josh Brolin,"February 12, 1968",Unknown,N/A,The Legacy of a Whitetail Deer Hunter,2018
Josh Brolin,"February 12, 1968",Unknown,N/A,Avengers: Endgame,2019
Josh Brolin,"February 12, 1968",Unknown,N/A,Flag Day,2021
Josh Brolin,"February 12, 1968",Unknown,N/A,Dune: Part Two,2024
Josh Brolin,"February 12, 1968",Unknown,N/A,Wake Up Dead Man,2025
Josh Brolin,"February 12, 1968",Unknown,N/A,Weapons,2026
Josh Brolin,"February 12, 1968",Unknown,N/A,Highway to Heaven,1986
Josh Brolin,"February 12, 1968",Unknown,N/A,21 Jump Street,1987
Josh Brolin,"February 12, 1968",Unknown,N/A,Finish Line,1989
Josh Brolin,"February 12, 1968",Unknown,N/A,Winnetka Road,1994
