Name,Date of Birth,Gender,Date of Death,Movie Title,Year
Chris Hemsworth,1983-08-11,Male,,Snow White and the Huntsman,2012
Chris Hemsworth,1983-08-11,Male,,Rush,2013
Chris Hemsworth,1983-08-11,Male,,Avengers: Age of Ultron,2015
Chris Hemsworth,1983-08-11,Male,,Interceptor,2022
Chris Hemsworth,1983-08-11,Male,,Blackhat,2015
Chris Hemsworth,1983-08-11,Male,,In the Heart of the Sea,2015
Chris Hemsworth,1983-08-11,Male,,Marvel Studios: Assembling a Universe,2014
Chris Hemsworth,1983-08-11,Male,,Thor: Love and Thunder,2022
Chris Hemsworth,1983-08-11,Male,,Phase 2 Tag Scenes: A Making of the Marvel Cinematic Universe Phase Two,2015
Chris Hemsworth,1983-08-11,Male,,The Huntsman: Winter's War,2016
Chris Hemsworth,1983-08-11,Male,,Marvel Studios Assembled: The Making of Thor: Love and Thunder,2022
Chris Hemsworth,1983-08-11,Male,,Vacation,2015
Chris Hemsworth,1983-08-11,Male,,Thor: Ragnarok,2017
Chris Hemsworth,1983-08-11,Male,,Avengers: Infinity War,2018
Chris Hemsworth,1983-08-11,Male,,A Brothers' Journey: Thor & Loki,2014
Chris Hemsworth,1983-08-11,Male,,Kath & Kim: Our Effluent Life,2022
Chris Hemsworth,1983-08-11,Male,,Ghostbusters,2016
Chris Hemsworth,1983-08-11,Male,,"Arnold & Sly: Rivals, Friends, Icons",2024
Chris Hemsworth,1983-08-11,Male,,Deadpool & Wolverine,2024
Chris Hemsworth,1983-08-11,Male,,Highway to Valhalla: In Pursuit of Furiosa,2024
Chris Hemsworth,1983-08-11,Male,,12 Strong,2018
Chris Hemsworth,1983-08-11,Male,,Motorbike Messiah:  Chris Hemsworth as Dementus,2024
Chris Hemsworth,1983-08-11,Male,,Thor: From Asgard to Earth,2011
Chris Hemsworth,1983-08-11,Male,,Bad Times at the El Royale,2018
Chris Hemsworth,1983-08-11,Male,,Heroes and Demons,2011
Chris Hemsworth,1983-08-11,Male,,Extraction,2020
Chris Hemsworth,1983-08-11,Male,,Thor: Assembling the Troupe,2011
Chris Hemsworth,1983-08-11,Male,,Men in Black: International,2019
Chris Hemsworth,1983-08-11,Male,,Jay and Silent Bob Reboot,2019
Chris Hemsworth,1983-08-11,Male,,Beyond Boundaries: The Harvey Weinstein Scandal,2018
Chris Hemsworth,1983-08-11,Male,,Doctor Strange,2016
Chris Hemsworth,1983-08-11,Male,,Avengers: Endgame,2019
Chris Hemsworth,1983-08-11,Male,,Spiderhead,2022
Chris Hemsworth,1983-08-11,Male,,Team Thor: Part 2,2017
Chris Hemsworth,1983-08-11,Male,,Extraction 2,2023
Chris Hemsworth,1983-08-11,Male,,Furiosa: A Mad Max Saga,2024
Chris Hemsworth,1983-08-11,Male,,Team Thor,2016
Chris Hemsworth,1983-08-11,Male,,Shark Beach With Chris Hemsworth,2021
Zoe Saldaña,1978-06-19,Female,,Pirates of the Caribbean: The Curse of the Black Pearl,2003
Zoe Saldaña,1978-06-19,Female,,The Terminal,2004
Zoe Saldaña,1978-06-19,Female,,Get Over It,2001
Zoe Saldaña,1978-06-19,Female,,Center Stage,2000
Zoe Saldaña,1978-06-19,Female,,Takers,2010
Zoe Saldaña,1978-06-19,Female,,Vantage Point,2008
Zoe Saldaña,1978-06-19,Female,,The Skeptic,2009
Zoe Saldaña,1978-06-19,Female,,Guess Who,2005
Zoe Saldaña,1978-06-19,Female,,Snipes,2001
Zoe Saldaña,1978-06-19,Female,,Haven,2004
Zoe Saldaña,1978-06-19,Female,,Star Trek,2009
Zoe Saldaña,1978-06-19,Female,,Drumline,2002
Zoe Saldaña,1978-06-19,Female,,Death at a Funeral,2010
Zoe Saldaña,1978-06-19,Female,,The Losers,2010
Zoe Saldaña,1978-06-19,Female,,Inside Pandora's Box,2023
Zoe Saldaña,1978-06-19,Female,,Dirty Deeds,2005
Zoe Saldaña,1978-06-19,Female,,The Curse of Father Cardona,2005
Zoe Saldaña,1978-06-19,Female,,Colombiana,2011
Zoe Saldaña,1978-06-19,Female,,Burning Palms,2010
Zoe Saldaña,1978-06-19,Female,,Blackout,2007
Zoe Saldaña,1978-06-19,Female,,Constellation,2007
Zoe Saldaña,1978-06-19,Female,,Premium,2006
Zoe Saldaña,1978-06-19,Female,,After Sex,2007
Zoe Saldaña,1978-06-19,Female,,Crossroads,2002
Zoe Saldaña,1978-06-19,Female,,Avatar,2009
Zoe Saldaña,1978-06-19,Female,,Star Trek Into Darkness,2013
Zoe Saldaña,1978-06-19,Female,,Avatar: Fire and Ash,2025
Zoe Saldaña,1978-06-19,Female,,The Words,2012
Zoe Saldaña,1978-06-19,Female,,Avatar: The Way of Water,2022
Zoe Saldaña,1978-06-19,Female,,The Heart Specialist,2006
Zoe Saldaña,1978-06-19,Female,,The Legend of Red Hand,2018
Zoe Saldaña,1978-06-19,Female,,Avatar: Creating the World of Pandora,2010
Zoe Saldaña,1978-06-19,Female,,Guardians of the Galaxy,2014
Zoe Saldaña,1978-06-19,Female,,Blood Ties,2013
Zoe Saldaña,1978-06-19,Female,,Out of the Furnace,2013
Zoe Saldaña,1978-06-19,Female,,Capturing Avatar,2010
Zoe Saldaña,1978-06-19,Female,,Marvel Studios Assembled: The Making of the Guardians of the Galaxy Vol. 3,2023
Zoe Saldaña,1978-06-19,Female,,Emilia Pérez,2024
Zoe Saldaña,1978-06-19,Female,,Avatar 4,2029
Zoe Saldaña,1978-06-19,Female,,Infinitely Polar Bear,2014
Zoe Saldaña,1978-06-19,Female,,The Book of Life,2014
Zoe Saldaña,1978-06-19,Female,,Good Burger 2,2023
Zoe Saldaña,1978-06-19,Female,,Sesame Street: Play All Day with Elmo!,2015
Zoe Saldaña,1978-06-19,Female,,Live by Night,2016
Zoe Saldaña,1978-06-19,Female,,Star Trek Beyond,2016
Zoe Saldaña,1978-06-19,Female,,Guardians of the Galaxy Vol. 2,2017
Zoe Saldaña,1978-06-19,Female,,Unity,2015
Zoe Saldaña,1978-06-19,Female,,Avatar: The Deep Dive - A Special Edition of 20/20,2022
Zoe Saldaña,1978-06-19,Female,,Nina,2016
Zoe Saldaña,1978-06-19,Female,,Hollywood's Hard Hitters: Women in Action,2023
Zoe Saldaña,1978-06-19,Female,,Always at The Carlyle,2018
Zoe Saldaña,1978-06-19,Female,,For the Love of Spock,2016
Zoe Saldaña,1978-06-19,Female,,Avengers: Infinity War,2018
Zoe Saldaña,1978-06-19,Female,,I Kill Giants,2017
Zoe Saldaña,1978-06-19,Female,,Elio,2025
Zoe Saldaña,1978-06-19,Female,,Quantum Is Calling,2016
Zoe Saldaña,1978-06-19,Female,,My Little Pony: The Movie,2017
Zoe Saldaña,1978-06-19,Female,,Guide to the Galaxy with James Gunn,2014
Zoe Saldaña,1978-06-19,Female,,Avatar 5,2031
Zoe Saldaña,1978-06-19,Female,,Missing Link,2019
Zoe Saldaña,1978-06-19,Female,,This Changes Everything,2019
Zoe Saldaña,1978-06-19,Female,,Guardians of the Galaxy Vol. 3,2023
Zoe Saldaña,1978-06-19,Female,,"Love, Antosha",2019
Zoe Saldaña,1978-06-19,Female,,The Absence of Eden,2024
Zoe Saldaña,1978-06-19,Female,,Britney: The Videos,2001
Zoe Saldaña,1978-06-19,Female,,Avengers: Endgame,2019
Zoe Saldaña,1978-06-19,Female,,Vampires vs. the Bronx,2020
Zoe Saldaña,1978-06-19,Female,,I Ain't Scared of You: A Tribute to Bernie Mac,2012
Zoe Saldaña,1978-06-19,Female,,The Adam Project,2022
Zoe Saldaña,1978-06-19,Female,,Amsterdam,2022
Zoe Saldaña,1978-06-19,Female,,Vivo,2021
Mark Ruffalo,1967-11-22,Male,,Eternal Sunshine of the Spotless Mind,2004
Mark Ruffalo,1967-11-22,Male,,The Last Castle,2001
Mark Ruffalo,1967-11-22,Male,,Collateral,2004
Mark Ruffalo,1967-11-22,Male,,13 Going on 30,2004
Mark Ruffalo,1967-11-22,Male,,Zodiac,2007
Mark Ruffalo,1967-11-22,Male,,54,1998
Mark Ruffalo,1967-11-22,Male,,Rumor Has It...,2005
Mark Ruffalo,1967-11-22,Male,,In the Cut,2003
Mark Ruffalo,1967-11-22,Male,,Bonnie,2022
Mark Ruffalo,1967-11-22,Male,,The Brothers Bloom,2008
Mark Ruffalo,1967-11-22,Male,,Shutter Island,2010
Mark Ruffalo,1967-11-22,Male,,Blindness,2008
Mark Ruffalo,1967-11-22,Male,,We Don't Live Here Anymore,2004
Mark Ruffalo,1967-11-22,Male,,Reservation Road,2007
Mark Ruffalo,1967-11-22,Male,,Just Like Heaven,2005
Mark Ruffalo,1967-11-22,Male,,Marvel Studios' 2021 Disney+ Day Special,2021
Mark Ruffalo,1967-11-22,Male,,Date Night,2010
Mark Ruffalo,1967-11-22,Male,,Chicago 10,2008
Mark Ruffalo,1967-11-22,Male,,You Can Count on Me,2000
Mark Ruffalo,1967-11-22,Male,,XX/XY,2002
Mark Ruffalo,1967-11-22,Male,,Margaret,2011
Mark Ruffalo,1967-11-22,Male,,Safe Men,1998
Mark Ruffalo,1967-11-22,Male,,What Doesn't Kill You,2008
Mark Ruffalo,1967-11-22,Male,,Where the Wild Things Are,2009
Mark Ruffalo,1967-11-22,Male,,The Kids Are All Right,2010
Mark Ruffalo,1967-11-22,Male,,Apartment 12,2001
Mark Ruffalo,1967-11-22,Male,,Oyate,2022
Mark Ruffalo,1967-11-22,Male,,The Last Big Thing,1998
Mark Ruffalo,1967-11-22,Male,,City of Night: The Making of 'Collateral',2004
Mark Ruffalo,1967-11-22,Male,,Now You See Me,2013
Mark Ruffalo,1967-11-22,Male,,Foxcatcher,2014
Mark Ruffalo,1967-11-22,Male,,Flint,2020
Mark Ruffalo,1967-11-22,Male,,Thanks for Sharing,2013
Mark Ruffalo,1967-11-22,Male,,The Normal Heart,2014
Mark Ruffalo,1967-11-22,Male,,Shutter Island: Into the Lighthouse,2010
Mark Ruffalo,1967-11-22,Male,,A Gift from Heaven,1994
Mark Ruffalo,1967-11-22,Male,,Begin Again,2013
Mark Ruffalo,1967-11-22,Male,,Mickey 17,2025
Mark Ruffalo,1967-11-22,Male,,Infinitely Polar Bear,2014
Mark Ruffalo,1967-11-22,Male,,Windtalkers,2002
Mark Ruffalo,1967-11-22,Male,,Marvel Studios: Assembling a Universe,2014
Mark Ruffalo,1967-11-22,Male,,Poor Things,2023
Mark Ruffalo,1967-11-22,Male,,Now You See Me 3,2025
Mark Ruffalo,1967-11-22,Male,,Now You See Me 2,2016
Mark Ruffalo,1967-11-22,Male,,Spotlight,2015
Mark Ruffalo,1967-11-22,Male,,Marvel Studios Assembled: The Making of She-Hulk: Attorney at Law,2022
Mark Ruffalo,1967-11-22,Male,,Committed,2000
Mark Ruffalo,1967-11-22,Male,,Revealed: How to Poison a Planet,2024
Mark Ruffalo,1967-11-22,Male,,The Dentist,1996
Mark Ruffalo,1967-11-22,Male,,Ride with the Devil,1999
Mark Ruffalo,1967-11-22,Male,,All the King's Men,2006
Mark Ruffalo,1967-11-22,Male,,Kingdom Come,2012
Mark Ruffalo,1967-11-22,Male,,My Life Without Me,2003
Mark Ruffalo,1967-11-22,Male,,Sympathy for Delicious,2010
Mark Ruffalo,1967-11-22,Male,,Blood Money,1996
Mark Ruffalo,1967-11-22,Male,,Houdini,1998
Mark Ruffalo,1967-11-22,Male,,On the Second Day of Christmas,1997
Mark Ruffalo,1967-11-22,Male,,Climate Hustle,2016
Mark Ruffalo,1967-11-22,Male,,View from the Top,2003
Mark Ruffalo,1967-11-22,Male,,A Fish in the Bathtub,1999
Mark Ruffalo,1967-11-22,Male,,Mirror Mirror 2: Raven Dance,1994
Mark Ruffalo,1967-11-22,Male,,Dear President Obama,2016
Mark Ruffalo,1967-11-22,Male,,9/11 Truth: Hollywood Speaks Up,2011
Mark Ruffalo,1967-11-22,Male,,Letters to Jackie: Remembering President Kennedy,2013
Mark Ruffalo,1967-11-22,Male,,Happening: A Clean Energy Revolution,2017
Mark Ruffalo,1967-11-22,Male,,There Goes My Baby,1994
Mark Ruffalo,1967-11-22,Male,,"Mirror, Mirror III: The Voyeur",1995
Mark Ruffalo,1967-11-22,Male,,Dark Waters,2019
Mark Ruffalo,1967-11-22,Male,,Captain Marvel,2019
Mark Ruffalo,1967-11-22,Male,,John Leguizamo's Latin History for Morons,2018
Mark Ruffalo,1967-11-22,Male,,Beyond Boundaries: The Harvey Weinstein Scandal,2018
Mark Ruffalo,1967-11-22,Male,,Celebrating Marvel's Stan Lee,2019
Mark Ruffalo,1967-11-22,Male,,Dark Waters: The Cost of Being a Hero,2019
Mark Ruffalo,1967-11-22,Male,,Iron Man 3,2013
Mark Ruffalo,1967-11-22,Male,,Avengers: Endgame,2019
Mark Ruffalo,1967-11-22,Male,,The Avengers,2012
Mark Ruffalo,1967-11-22,Male,,Avengers: Age of Ultron,2015
Mark Ruffalo,1967-11-22,Male,,Thor: Ragnarok,2017
Mark Ruffalo,1967-11-22,Male,,Avengers: Infinity War,2018
Mark Ruffalo,1967-11-22,Male,,Chadwick Boseman: A Tribute for a King,2020
Mark Ruffalo,1967-11-22,Male,,The Adam Project,2022
Mark Ruffalo,1967-11-22,Male,,The Destiny of Marty Fine,1996
Mark Ruffalo,1967-11-22,Male,,Groundswell,2021
Mark Ruffalo,1967-11-22,Male,,Team Thor,2016
Mark Ruffalo,1967-11-22,Male,,Shang-Chi and the Legend of the Ten Rings,2021
Natalie Portman,1981-06-09,Female,,Mars Attacks!,1996
Natalie Portman,1981-06-09,Female,,Léon: The Professional,1994
Natalie Portman,1981-06-09,Female,,Garden State,2004
Natalie Portman,1981-06-09,Female,,Heat,1995
Natalie Portman,1981-06-09,Female,,Thor,2011
Natalie Portman,1981-06-09,Female,,V for Vendetta,2006
Natalie Portman,1981-06-09,Female,,Paris Je T'aime,2006
Natalie Portman,1981-06-09,Female,,Mr. Magorium's Wonder Emporium,2007
Natalie Portman,1981-06-09,Female,,Cold Mountain,2003
Natalie Portman,1981-06-09,Female,,Closer,2004
Natalie Portman,1981-06-09,Female,,Where the Heart Is,2000
Natalie Portman,1981-06-09,Female,,Star Wars: Episode I - The Phantom Menace,1999
Natalie Portman,1981-06-09,Female,,Star Wars: Episode III - Revenge of the Sith,2005
Natalie Portman,1981-06-09,Female,,Star Wars: Episode II - Attack of the Clones,2002
Natalie Portman,1981-06-09,Female,,My Blueberry Nights,2007
Natalie Portman,1981-06-09,Female,,The Darjeeling Limited,2007
Natalie Portman,1981-06-09,Female,,True,2004
Natalie Portman,1981-06-09,Female,,Anywhere but Here,1999
Natalie Portman,1981-06-09,Female,,Goya's Ghosts,2006
Natalie Portman,1981-06-09,Female,,Hotel Chevalier,2007
Natalie Portman,1981-06-09,Female,,I'm Still Here,2010
Natalie Portman,1981-06-09,Female,,Illusions & Mirrors,2013
Natalie Portman,1981-06-09,Female,,Free Zone,2005
Natalie Portman,1981-06-09,Female,,The Other Boleyn Girl,2008
Natalie Portman,1981-06-09,Female,,Everyone Says I Love You,1996
Natalie Portman,1981-06-09,Female,,Zoolander,2001
Natalie Portman,1981-06-09,Female,,No Strings Attached,2011
Natalie Portman,1981-06-09,Female,,Hesher,2010
Natalie Portman,1981-06-09,Female,,Black Swan,2010
Natalie Portman,1981-06-09,Female,,Your Highness,2011
Natalie Portman,1981-06-09,Female,,The Other Woman,2010
Natalie Portman,1981-06-09,Female,,Developing,1994
Natalie Portman,1981-06-09,Female,,Thor: The Dark World,2013
Natalie Portman,1981-06-09,Female,,Knight of Cups,2015
Natalie Portman,1981-06-09,Female,,This Changes Everything,2019
Natalie Portman,1981-06-09,Female,,Domino One,2005
Natalie Portman,1981-06-09,Female,,Jane Got a Gun,2015
Natalie Portman,1981-06-09,Female,,One-Tenth of a Millimeter Apart,2021
Natalie Portman,1981-06-09,Female,,Brothers,2009
Natalie Portman,1981-06-09,Female,,Thor: Love and Thunder,2022
Natalie Portman,1981-06-09,Female,,"New York, I Love You",2008
Natalie Portman,1981-06-09,Female,,Image Book,2023
Natalie Portman,1981-06-09,Female,,The Armenian Genocide,2006
Natalie Portman,1981-06-09,Female,,Black Swan: Metamorphosis,2011
Natalie Portman,1981-06-09,Female,,A Tale of Love and Darkness,2015
Natalie Portman,1981-06-09,Female,,Annihilation,2018
Natalie Portman,1981-06-09,Female,,Marvel Studios Assembled: The Making of Thor: Love and Thunder,2022
Natalie Portman,1981-06-09,Female,,The Heyday of the Insensitive Bastards,2015
Natalie Portman,1981-06-09,Female,,Beautiful Girls,1996
Natalie Portman,1981-06-09,Female,,Planetarium,2016
Natalie Portman,1981-06-09,Female,,Jackie,2016
Natalie Portman,1981-06-09,Female,,Song to Song,2017
Natalie Portman,1981-06-09,Female,,The Death & Life of John F. Donovan,2019
Natalie Portman,1981-06-09,Female,,The Blackened Mantle,2015
Natalie Portman,1981-06-09,Female,,Vox Lux,2018
Natalie Portman,1981-06-09,Female,,Lucy in the Sky,2019
Natalie Portman,1981-06-09,Female,,Avengers: Endgame,2019
Natalie Portman,1981-06-09,Female,,May December,2023
Paul Rudd,1969-04-06,Male,,Romeo + Juliet,1996
Paul Rudd,1969-04-06,Male,,Wet Hot American Summer,2001
Paul Rudd,1969-04-06,Male,,Rush: Cinema Strangiato - R40+ Director's Cut,2021
Paul Rudd,1969-04-06,Male,,The Cider House Rules,1999
Paul Rudd,1969-04-06,Male,,Halloween: The Curse of Michael Myers,1995
Paul Rudd,1969-04-06,Male,,Knocked Up,2007
Paul Rudd,1969-04-06,Male,,The Shape of Things,2003
Paul Rudd,1969-04-06,Male,,Walk Hard: The Dewey Cox Story,2007
Paul Rudd,1969-04-06,Male,,The 40 Year Old Virgin,2005
Paul Rudd,1969-04-06,Male,,Anchorman: The Legend of Ron Burgundy,2004
Paul Rudd,1969-04-06,Male,,Overnight Delivery,1998
Paul Rudd,1969-04-06,Male,,Clueless,1995
Paul Rudd,1969-04-06,Male,,"Wake Up, Ron Burgundy: The Lost Movie",2004
Paul Rudd,1969-04-06,Male,,Forgetting Sarah Marshall,2008
Paul Rudd,1969-04-06,Male,,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023
Paul Rudd,1969-04-06,Male,,Chris Rock: Road To Live Special,2023
Paul Rudd,1969-04-06,Male,,Over Her Dead Body,2008
Paul Rudd,1969-04-06,Male,,The Ten,2007
Paul Rudd,1969-04-06,Male,,Adrienne,2021
Paul Rudd,1969-04-06,Male,,The Oh in Ohio,2006
Paul Rudd,1969-04-06,Male,,How Do You Know,2010
Paul Rudd,1969-04-06,Male,,I Could Never Be Your Woman,2007
Paul Rudd,1969-04-06,Male,,Role Models,2008
Paul Rudd,1969-04-06,Male,,Monsters vs Aliens,2009
Paul Rudd,1969-04-06,Male,,"I Love You, Man",2009
Paul Rudd,1969-04-06,Male,,Dinner for Schmucks,2010
Paul Rudd,1969-04-06,Male,,The Object of My Affection,1998
Paul Rudd,1969-04-06,Male,,Year One,2009
Paul Rudd,1969-04-06,Male,,Celebrity Mix,2005
Paul Rudd,1969-04-06,Male,,Console Wars,2020
Paul Rudd,1969-04-06,Male,,Casting By,2012
Paul Rudd,1969-04-06,Male,,Wanderlust,2012
Paul Rudd,1969-04-06,Male,,Celebrating Marvel's Stan Lee,2019
Paul Rudd,1969-04-06,Male,,Marvel Studios Assembled: The Making of Ant-Man and the Wasp: Quantumania,2023
Paul Rudd,1969-04-06,Male,,The Perks of Being a Wallflower,2012
Paul Rudd,1969-04-06,Male,,Our Idiot Brother,2011
Paul Rudd,1969-04-06,Male,,Runaway Daughters,1994
Paul Rudd,1969-04-06,Male,,This Is 40,2012
Paul Rudd,1969-04-06,Male,,Mansome,2012
Paul Rudd,1969-04-06,Male,,This Is the End,2013
Paul Rudd,1969-04-06,Male,,Anchorman 2: The Legend Continues,2013
Paul Rudd,1969-04-06,Male,,Prince Avalanche,2013
Paul Rudd,1969-04-06,Male,,Admission,2013
Paul Rudd,1969-04-06,Male,,Casino Jack and the United States of Money,2010
Paul Rudd,1969-04-06,Male,,They Came Together,2014
Paul Rudd,1969-04-06,Male,,On The Edge,2001
Paul Rudd,1969-04-06,Male,,All is Bright,2013
Paul Rudd,1969-04-06,Male,,Chip 'n Dale: Rescue Rangers,2022
Paul Rudd,1969-04-06,Male,,The Bob's Burgers Movie,2022
Paul Rudd,1969-04-06,Male,,Sesame Street: Being Green,2009
Paul Rudd,1969-04-06,Male,,Ghostbusters: Frozen Empire,2024
Paul Rudd,1969-04-06,Male,,Sausage Party,2016
Paul Rudd,1969-04-06,Male,,SNL Presents: A Very Gilly Christmas,2009
Paul Rudd,1969-04-06,Male,,Jamie's Secret,1992
Paul Rudd,1969-04-06,Male,,Friendship,2024
Paul Rudd,1969-04-06,Male,,Captain America: Civil War,2016
Paul Rudd,1969-04-06,Male,,The Fundamentals of Caring,2016
Paul Rudd,1969-04-06,Male,,Ant-Man and the Wasp,2018
Paul Rudd,1969-04-06,Male,,Hurricane of Fun: The Making of Wet Hot,2015
Paul Rudd,1969-04-06,Male,,Jason Segel & Paul Rudd Meet Rush,2011
Paul Rudd,1969-04-06,Male,,The Ex,2006
Paul Rudd,1969-04-06,Male,,Ant-Man,2015
Paul Rudd,1969-04-06,Male,,Nerdland,2016
Paul Rudd,1969-04-06,Male,,The Little Prince,2015
Paul Rudd,1969-04-06,Male,,Reno 911!: Miami,2007
Paul Rudd,1969-04-06,Male,,Night at the Museum,2006
Paul Rudd,1969-04-06,Male,,Mute,2018
Paul Rudd,1969-04-06,Male,,Fun Mom Dinner,2017
Paul Rudd,1969-04-06,Male,,200 Cigarettes,1999
Paul Rudd,1969-04-06,Male,,The Baxter,2005
Paul Rudd,1969-04-06,Male,,Diggers,2006
Paul Rudd,1969-04-06,Male,,P.S.,2004
Paul Rudd,1969-04-06,Male,,Anyone Can Quantum,2016
Paul Rudd,1969-04-06,Male,,The Great Gatsby,2000
Paul Rudd,1969-04-06,Male,,Two Days,2003
Paul Rudd,1969-04-06,Male,,Gen-Y Cops,2000
Paul Rudd,1969-04-06,Male,,Rush: Time Stand Still,2016
Paul Rudd,1969-04-06,Male,,The Locusts,1997
Paul Rudd,1969-04-06,Male,,The Château,2001
Paul Rudd,1969-04-06,Male,,House Hunting,2003
Paul Rudd,1969-04-06,Male,,The Secret Policeman's Ball,2012
Paul Rudd,1969-04-06,Male,,Quantum Is Calling,2016
Paul Rudd,1969-04-06,Male,,Moment of Truth: Stalking Back,1993
Paul Rudd,1969-04-06,Male,,The Size of Watermelons,1997
Paul Rudd,1969-04-06,Male,,Tennis Anyone?,2006
Paul Rudd,1969-04-06,Male,,Bash: Latter-Day Plays,2001
Paul Rudd,1969-04-06,Male,,Ideal Home,2018
Paul Rudd,1969-04-06,Male,,Picture Perfect,2011
Paul Rudd,1969-04-06,Male,,2015 Kansas City Royals: The Official World Series Film,2015
Paul Rudd,1969-04-06,Male,,Night of Too Many Stars: America Unites for Autism Programs,2017
Paul Rudd,1969-04-06,Male,,The Armenian Genocide,2006
Paul Rudd,1969-04-06,Male,,A Futile and Stupid Gesture,2018
Paul Rudd,1969-04-06,Male,,Twelfth Night,1998
Paul Rudd,1969-04-06,Male,,Ghostbusters: Afterlife,2021
Paul Rudd,1969-04-06,Male,,Between Two Ferns: The Movie,2019
Paul Rudd,1969-04-06,Male,,Ant-Man and the Wasp: Quantumania,2023
Paul Rudd,1969-04-06,Male,,Rush: R40 Live,2015
